unit_id,building_id,unit_number,listing_url,bedrooms,bathrooms,sqft,base_rent,concession_value_total,lease_term_months,available_date,application_fee,admin_fee,security_deposit,parking_cost,pet_rent,estimated_utilities,balcony,in_unit_laundry,dishwasher,central_ac,natural_light,closet_storage,exact_unit_shown,exposure,nearest_noise_source,net_effective_rent,true_monthly_cost,tour_status,notes,last_updated
el-centro-apartments-and-bungalows-6200-hollywood-blvd--1639,el-centro-apartments-and-bungalows-6200-hollywood-blvd,1639,https://www.elcentrohollywood.com/floorplans/los-angeles-CA/el-centro-apartments-and-bungalows/1c10-30688-1/,1,1,969,3306,,15,2026-04-16,,,2000,,,,yes,yes,unknown,unknown,unknown,unknown,unknown,courtyard,,,,,"Official El Centro floor-plan pages expose live unit cards with exact unit numbers, rents, deposits, and availability. The site advertises one month free and a separate look-and-move offer for up to two months free, but both are limited to select units and exact unit-level concession eligibility is not disclosed, so concession_value_total was left blank. 1C10 one-bedroom penthouse. Available 04/16/2026. Unit features list Balcony Medium, Penthouse Level, Standard Rooftop Terrace, View Courtyard, and Full-Size Stackable Washer/Dryer.",2026-04-05
el-centro-apartments-and-bungalows-6200-hollywood-blvd--4210,el-centro-apartments-and-bungalows-6200-hollywood-blvd,4210,https://www.elcentrohollywood.com/floorplans/los-angeles-CA/el-centro-apartments-and-bungalows/1c10-30688-1/,1,1,815,2636,,15,2026-04-17,,,1000,,,,unknown,yes,unknown,unknown,unknown,unknown,unknown,north,Hollywood Blvd,,,,"Official El Centro floor-plan pages expose live unit cards with exact unit numbers, rents, deposits, and availability. The site advertises one month free and a separate look-and-move offer for up to two months free, but both are limited to select units and exact unit-level concession eligibility is not disclosed, so concession_value_total was left blank. 1C10 one-bedroom. Available 04/17/2026. Unit features list View Hollywood Blvd, View North, and Full-Size Stackable Washer/Dryer.",2026-04-05
el-centro-apartments-and-bungalows-6200-hollywood-blvd--1300,el-centro-apartments-and-bungalows-6200-hollywood-blvd,1300,https://www.elcentrohollywood.com/floorplans/los-angeles-CA/el-centro-apartments-and-bungalows/1d10-30691-1/,1,1,968,3314,,24,2026-04-05,,,1000,,,,yes,yes,unknown,unknown,unknown,unknown,unknown,north,Hollywood Blvd,,,,"Official El Centro floor-plan pages expose live unit cards with exact unit numbers, rents, deposits, and availability. The site advertises one month free and a separate look-and-move offer for up to two months free, but both are limited to select units and exact unit-level concession eligibility is not disclosed, so concession_value_total was left blank. 1D10 one-bedroom. Unit features list Corner Windows, View Hollywood Blvd, Window Wall, View North, Juliet Balcony, and Full-Size Stackable Washer/Dryer.",2026-04-05
el-centro-apartments-and-bungalows-6200-hollywood-blvd--2140,el-centro-apartments-and-bungalows-6200-hollywood-blvd,2140,https://www.elcentrohollywood.com/floorplans/los-angeles-CA/el-centro-apartments-and-bungalows/1t20-30693-1/,1,2,1309,3591,,15,2026-04-05,,,1000,,,,yes,yes,unknown,unknown,unknown,unknown,unknown,,,,,,"Official El Centro floor-plan pages expose live unit cards with exact unit numbers, rents, deposits, and availability. The site advertises one month free and a separate look-and-move offer for up to two months free, but both are limited to select units and exact unit-level concession eligibility is not disclosed, so concession_value_total was left blank. 1T20 townhome. Unit features list Balcony Large and Full-Size Stackable Washer/Dryer.",2026-04-05
element-weho-1425-n-crescent-heights-blvd--103,element-weho-1425-n-crescent-heights-blvd,103,https://www.zillow.com/apartments/west-hollywood-ca/element-weho/ChTdYN/,1,1,1050,3995,,,2026-04-05,,,4295,,50,,unknown,yes,unknown,unknown,unknown,unknown,unknown,,,,,,"Official site routes live inventory through SecureCafe, but its no-JavaScript view only exposed floor-plan ranges rather than exact unit numbers. Exact unit rows were taken from Zillow's live available-units table. Official and Zillow sources align on in-unit washer/dryer, gated entry, package concierge, pool, and garage parking. Zillow shows a special offer of 1 month free off the 3rd month on most units, but exact unit-level eligibility and total dollar value are not broken out, so concession_value_total was left blank.",2026-04-05
element-weho-1425-n-crescent-heights-blvd--204,element-weho-1425-n-crescent-heights-blvd,204,https://www.zillow.com/apartments/west-hollywood-ca/element-weho/ChTdYN/,1,1,1046,4495,,,2026-04-05,,,4295,,50,,unknown,yes,unknown,unknown,unknown,unknown,unknown,,,,,,"Official site routes live inventory through SecureCafe, but its no-JavaScript view only exposed floor-plan ranges rather than exact unit numbers. Exact unit rows were taken from Zillow's live available-units table. Official and Zillow sources align on in-unit washer/dryer, gated entry, package concierge, pool, and garage parking. Zillow shows a special offer of 1 month free off the 3rd month on most units, but exact unit-level eligibility and total dollar value are not broken out, so concession_value_total was left blank.",2026-04-05
element-weho-1425-n-crescent-heights-blvd--203,element-weho-1425-n-crescent-heights-blvd,203,https://www.zillow.com/apartments/west-hollywood-ca/element-weho/ChTdYN/,1,1,1018,4545,,,2026-04-05,,,4295,,50,,unknown,yes,unknown,unknown,unknown,unknown,unknown,,,,,,"Official site routes live inventory through SecureCafe, but its no-JavaScript view only exposed floor-plan ranges rather than exact unit numbers. Exact unit rows were taken from Zillow's live available-units table. Official and Zillow sources align on in-unit washer/dryer, gated entry, package concierge, pool, and garage parking. Zillow shows a special offer of 1 month free off the 3rd month on most units, but exact unit-level eligibility and total dollar value are not broken out, so concession_value_total was left blank.",2026-04-05
empire_at_norton--NONE,empire_at_norton,NONE,https://www.empirepg.com/listings/detail/0c876b85-4ccb-419f-87cc-d462feb1c26a,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,,,,"No qualifying studio or 1BR available through 2026-04-20. The official Empire at Norton listing currently shows only unit 102, a 1BR at 4080, with official availability 2026-05-10, so it was excluded. Apartments.com showed an earlier date, but the official source was prioritized.",2026-04-05
hanover-hollywood-6200-w-sunset-blvd--Main-226,hanover-hollywood-6200-w-sunset-blvd,Main-226,https://www.apartments.com/hanover-hollywood-los-angeles-ca/9zcp565/,0,1,610,2405,,14,2026-04-05,,,500,,,,unknown,yes,yes,unknown,unknown,unknown,unknown,,,,,,"Exact unit and rent from Apartments.com B floor plan. Official Hanover site shows B as studio with 14 month lease and 500 deposit. Official promo references up to 8 weeks free through 2026-04-15, but unit-specific eligibility and exact concession value were not isolated, so concession fields are blank. Official site confirms pets allowed but does not expose exact recurring pet charges in parsed HTML.",2026-04-05
hanover-hollywood-6200-w-sunset-blvd--Main-430,hanover-hollywood-6200-w-sunset-blvd,Main-430,https://www.apartments.com/hanover-hollywood-los-angeles-ca/9zcp565/,0,1,611,2475,,14,2026-04-05,,,500,,,,unknown,yes,yes,unknown,unknown,unknown,unknown,,,,,,"Exact unit and rent from Apartments.com B floor plan. Official Hanover site shows B as studio with 14 month lease and 500 deposit. Official promo references up to 8 weeks free through 2026-04-15, but unit-specific eligibility and exact concession value were not isolated, so concession fields are blank. Official site confirms pets allowed but does not expose exact recurring pet charges in parsed HTML.",2026-04-05
hanover-hollywood-6200-w-sunset-blvd--Main-326,hanover-hollywood-6200-w-sunset-blvd,Main-326,https://www.apartments.com/hanover-hollywood-los-angeles-ca/9zcp565/,0,1,611,2415,,14,2026-04-15,,,500,,,,unknown,yes,yes,unknown,unknown,unknown,unknown,,,,,,"Exact unit and rent from Apartments.com B floor plan. Official Hanover site shows B as studio with 14 month lease and 500 deposit. Official promo references up to 8 weeks free through 2026-04-15, but unit-specific eligibility and exact concession value were not isolated, so concession fields are blank. Official site confirms pets allowed but does not expose exact recurring pet charges in parsed HTML.",2026-04-05
hanover-hollywood-6200-w-sunset-blvd--Main-826,hanover-hollywood-6200-w-sunset-blvd,Main-826,https://www.apartments.com/hanover-hollywood-los-angeles-ca/9zcp565/,0,1,611,2535,,14,2026-04-17,,,500,,,,unknown,yes,yes,unknown,unknown,unknown,unknown,,,,,,"Exact unit and rent from Apartments.com B floor plan. Official Hanover site shows B as studio with 14 month lease and 500 deposit. Official promo references up to 8 weeks free through 2026-04-15, but unit-specific eligibility and exact concession value were not isolated, so concession fields are blank. Official site confirms pets allowed but does not expose exact recurring pet charges in parsed HTML.",2026-04-05
hanover-hollywood-6200-w-sunset-blvd--Main-632,hanover-hollywood-6200-w-sunset-blvd,Main-632,https://www.apartments.com/hanover-hollywood-los-angeles-ca/9zcp565/,1,1,718,2954,,12,2026-04-05,,,500,,,,unknown,yes,yes,unknown,unknown,unknown,unknown,,,,,,"Exact unit and rent from Apartments.com F floor plan. Official Hanover site shows F as 1 bed 1 bath with 12 month lease and 500 deposit. Official promo copy varies by plan and mentions free-rent offers, but exact unit-level concession value was not isolated, so concession fields are blank.",2026-04-05
hanover-hollywood-6200-w-sunset-blvd--Main-432,hanover-hollywood-6200-w-sunset-blvd,Main-432,https://www.apartments.com/hanover-hollywood-los-angeles-ca/9zcp565/,1,1,718,2931,,12,2026-04-17,,,500,,,,unknown,yes,yes,unknown,unknown,unknown,unknown,,,,,,"Exact unit and rent from Apartments.com F floor plan. Official Hanover site shows F as 1 bed 1 bath with 12 month lease and 500 deposit. Official promo copy varies by plan and mentions free-rent offers, but exact unit-level concession value was not isolated, so concession fields are blank.",2026-04-05
hanover-hollywood-6200-w-sunset-blvd--Main-341,hanover-hollywood-6200-w-sunset-blvd,Main-341,https://www.apartments.com/hanover-hollywood-los-angeles-ca/9zcp565/,1,1,761,2949,,12,2026-04-05,,,500,,,,unknown,yes,yes,unknown,unknown,unknown,unknown,,,,,,"Exact unit and rent from Apartments.com K floor plan. Official Hanover site shows K as 1 bed 1 bath with 12 month lease and 500 deposit. Official promo references up to 8 weeks free through 2026-04-15, but exact unit-level concession value was not isolated, so concession fields are blank.",2026-04-05
hanover-hollywood-6200-w-sunset-blvd--Main-710,hanover-hollywood-6200-w-sunset-blvd,Main-710,https://www.apartments.com/hanover-hollywood-los-angeles-ca/9zcp565/,1,1,758,3041,,12,2026-04-05,,,500,,,,unknown,yes,yes,unknown,unknown,unknown,unknown,,,,,,"Exact unit and rent from Apartments.com J floor plan. Official Hanover site shows J as 1 bed 1 bath with 12 month lease and 500 deposit. Official promo references up to 8 weeks free through 2026-04-15, but exact unit-level concession value was not isolated, so concession fields are blank.",2026-04-05
hanover-hollywood-6200-w-sunset-blvd--Main-712,hanover-hollywood-6200-w-sunset-blvd,Main-712,https://www.apartments.com/hanover-hollywood-los-angeles-ca/9zcp565/,1,1,758,3048,,12,2026-04-08,,,500,,,,unknown,yes,yes,unknown,unknown,unknown,unknown,,,,,,"Exact unit and rent from Apartments.com J floor plan. Official Hanover site shows J as 1 bed 1 bath with 12 month lease and 500 deposit. Official promo references up to 8 weeks free through 2026-04-15, but exact unit-level concession value was not isolated, so concession fields are blank.",2026-04-05
line-lofts-1737-n-las-palmas-ave--307,line-lofts-1737-n-las-palmas-ave,307,https://www.apartments.com/line-lofts-hollywood-ca/rspqcx2/,0,1,561,2350,,,2026-04-05,,,750,,,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Exact unit, rent, sqft, deposit, and availability from current Apartments.com listing. Official Line Lofts site confirms dishwasher in every residence and GE washer/dryers in every unit, but does not expose unit-specific live inventory in parsed HTML. Move-in special is advertised, but exact dollar concession was not isolated, so concession fields are blank.",2026-04-05
line-lofts-1737-n-las-palmas-ave--207,line-lofts-1737-n-las-palmas-ave,207,https://www.apartments.com/line-lofts-hollywood-ca/rspqcx2/,0,1,731,2895,,,2026-04-10,,,750,,,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Exact unit, rent, sqft, deposit, and availability from current Apartments.com listing. Official Line Lofts site confirms dishwasher in every residence and GE washer/dryers in every unit, but does not expose unit-specific live inventory in parsed HTML. Move-in special is advertised, but exact dollar concession was not isolated, so concession fields are blank. Apartments.com labels this as 0BR/1BA, consistent with a studio or studio loft style rather than a true 1BR.",2026-04-05
line-lofts-1737-n-las-palmas-ave--404,line-lofts-1737-n-las-palmas-ave,404,https://www.apartments.com/line-lofts-hollywood-ca/rspqcx2/,1,1,710,3295,,,2026-04-11,,,750,,,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Exact unit, rent, sqft, deposit, and availability from current Apartments.com listing. Official Line Lofts site confirms dishwasher in every residence and GE washer/dryers in every unit, but does not expose unit-specific live inventory in parsed HTML. Move-in special is advertised, but exact dollar concession was not isolated, so concession fields are blank.",2026-04-05
lumina-hollywood-1522-gordon-st--1116,lumina-hollywood-1522-gordon-st,1116,https://www.apartments.com/lumina-hollywood-los-angeles-ca/nrmg09n/,0,1,576,2327,,,2026-04-05,,,,100,,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Exact unit, rent, sqft, and availability from current Apartments.com listing. Official Lumina site confirms stacked washer and dryer, dishwasher, and pets allowed, but the parsed official HTML does not expose exact live unit inventory. Apartments.com marks rent specials on select units, but exact concession value was not isolated, so concession fields are blank. Parking is listed at 100 per month on Apartments.com FAQ. Application-related fees in the Apartments.com fee table were ambiguous across multiple entries, so those fields are left blank.",2026-04-05
lumina-hollywood-1522-gordon-st--1516,lumina-hollywood-1522-gordon-st,1516,https://www.apartments.com/lumina-hollywood-los-angeles-ca/nrmg09n/,0,1,576,2792,,,2026-04-05,,,,100,,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Exact unit, rent, sqft, and availability from current Apartments.com listing. Official Lumina site confirms stacked washer and dryer, dishwasher, and pets allowed, but the parsed official HTML does not expose exact live unit inventory. Apartments.com marks rent specials on select units, but exact concession value was not isolated, so concession fields are blank. Parking is listed at 100 per month on Apartments.com FAQ. Application-related fees in the Apartments.com fee table were ambiguous across multiple entries, so those fields are left blank. This unit is marked as a unit special on Apartments.com, but the amount and structure of the special were not parsed cleanly enough to calculate total concession value.",2026-04-05
lumina-hollywood-1522-gordon-st--1517,lumina-hollywood-1522-gordon-st,1517,https://www.apartments.com/lumina-hollywood-los-angeles-ca/nrmg09n/,0,1,576,2792,,,2026-04-05,,,,100,,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Exact unit, rent, sqft, and availability from current Apartments.com listing. Official Lumina site confirms stacked washer and dryer, dishwasher, and pets allowed, but the parsed official HTML does not expose exact live unit inventory. Apartments.com marks rent specials on select units, but exact concession value was not isolated, so concession fields are blank. Parking is listed at 100 per month on Apartments.com FAQ. Application-related fees in the Apartments.com fee table were ambiguous across multiple entries, so those fields are left blank.",2026-04-05
modera_hollywood--A1-605,modera_hollywood,A1-605,https://www.apartments.com/modera-hollywood-los-angeles-ca/zmm3ydz/,0,1,530,2851,,,2026-04-05,64.50,,750,85,60,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,Official Apartments.com live inventory. Base price shown directly. No exact unit-level concession isolated. Compact parking listed at 85 monthly; other parking options vary by type.,2026-04-05
modera_hollywood--A2-606,modera_hollywood,A2-606,https://www.apartments.com/modera-hollywood-los-angeles-ca/zmm3ydz/,1,1,686,2641,,,2026-04-05,64.50,,1000,85,60,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,Official Apartments.com live inventory. Base price shown directly. No exact unit-level concession isolated. Compact parking listed at 85 monthly; other parking options vary by type.,2026-04-05
modera_hollywood--B-206,modera_hollywood,B-206,https://www.apartments.com/modera-hollywood-los-angeles-ca/zmm3ydz/,1,1.5,882,3022,,,2026-04-05,64.50,,600,85,60,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,Official Apartments.com live inventory. Base price shown directly. No exact unit-level concession isolated. Compact parking listed at 85 monthly; other parking options vary by type.,2026-04-05
modera_hollywood--B-217,modera_hollywood,B-217,https://www.apartments.com/modera-hollywood-los-angeles-ca/zmm3ydz/,1,1,730,3151,,,2026-04-05,64.50,,1000,85,60,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,Official Apartments.com live inventory. Base price shown directly. No exact unit-level concession isolated. Compact parking listed at 85 monthly; other parking options vary by type.,2026-04-05
modera_hollywood--B-317,modera_hollywood,B-317,https://www.apartments.com/modera-hollywood-los-angeles-ca/zmm3ydz/,1,1,730,3273,,,2026-04-05,64.50,,1000,85,60,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,Official Apartments.com live inventory. Base price shown directly. No exact unit-level concession isolated. Compact parking listed at 85 monthly; other parking options vary by type.,2026-04-05
modera_hollywood--B-508,modera_hollywood,B-508,https://www.apartments.com/modera-hollywood-los-angeles-ca/zmm3ydz/,1,1,694,3211,,,2026-04-10,64.50,,1000,85,60,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,Official Apartments.com live inventory. Base price shown directly. No exact unit-level concession isolated. Compact parking listed at 85 monthly; other parking options vary by type.,2026-04-05
modera_hollywood--B-514,modera_hollywood,B-514,https://www.apartments.com/modera-hollywood-los-angeles-ca/zmm3ydz/,1,1,694,3211,,,2026-04-14,64.50,,1000,85,60,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,Official Apartments.com live inventory. Base price shown directly. No exact unit-level concession isolated. Compact parking listed at 85 monthly; other parking options vary by type.,2026-04-05
silhouette-apartments-1233-n-highland-ave--511,silhouette-apartments-1233-n-highland-ave,511,https://www.apartments.com/silhouette-apartments-los-angeles-ca/7h539fy/,1,1,711,,,,2026-04-05,35,,,100,50,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Exact unit, sqft, and availability from current Apartments.com listing for floor plan R. The listing and the matching Zillow availability table show total monthly price, not isolated base rent, so base_rent is left blank. Official Silhouette floor-plan pages confirm the corresponding 1BR plan exists and advertise an up to 8 weeks free plus 2000 look-and-lease offer on base rent, but exact unit-level concession math and lease term were not isolated, so concession fields are blank. Apartments.com shows application fee 35, parking 100 per month, and pet rent 50 per month; security deposit varies by screening and floor plan, so it is left blank. Parsed listing price shown was total monthly price 3201.",2026-04-05
silhouette-apartments-1233-n-highland-ave--510,silhouette-apartments-1233-n-highland-ave,510,https://www.apartments.com/silhouette-apartments-los-angeles-ca/7h539fy/,1,1,818,,,,2026-04-05,35,,,100,50,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Exact unit, sqft, and availability from current Apartments.com listing for floor plan C. The listing and the matching Zillow availability table show total monthly price, not isolated base rent, so base_rent is left blank. Official Silhouette floor-plan pages confirm the corresponding 1BR plan exists and advertise an up to 8 weeks free plus 2000 look-and-lease offer on base rent, but exact unit-level concession math and lease term were not isolated, so concession fields are blank. Apartments.com shows application fee 35, parking 100 per month, and pet rent 50 per month; security deposit varies by screening and floor plan, so it is left blank. Parsed listing price shown was total monthly price 3521.",2026-04-05
silhouette-apartments-1233-n-highland-ave--314,silhouette-apartments-1233-n-highland-ave,314,https://www.apartments.com/silhouette-apartments-los-angeles-ca/7h539fy/,1,1,818,,,,2026-04-05,35,,,100,50,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Exact unit, sqft, and availability from current Apartments.com listing for floor plan C. The listing and the matching Zillow availability table show total monthly price, not isolated base rent, so base_rent is left blank. Official Silhouette floor-plan pages confirm the corresponding 1BR plan exists and advertise an up to 8 weeks free plus 2000 look-and-lease offer on base rent, but exact unit-level concession math and lease term were not isolated, so concession fields are blank. Apartments.com shows application fee 35, parking 100 per month, and pet rent 50 per month; security deposit varies by screening and floor plan, so it is left blank. Parsed listing price shown was total monthly price 3611.",2026-04-05
silhouette-apartments-1233-n-highland-ave--406,silhouette-apartments-1233-n-highland-ave,406,https://www.apartments.com/silhouette-apartments-los-angeles-ca/7h539fy/,1,1,818,,,,2026-04-05,35,,,100,50,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Exact unit, sqft, and availability from current Apartments.com listing for floor plan C1. The listing and the matching Zillow availability table show total monthly price, not isolated base rent, so base_rent is left blank. Official Silhouette floor-plan pages confirm the corresponding 1BR plan exists and advertise an up to 8 weeks free plus 2000 look-and-lease offer on base rent, but exact unit-level concession math and lease term were not isolated, so concession fields are blank. Apartments.com shows application fee 35, parking 100 per month, and pet rent 50 per month; security deposit varies by screening and floor plan, so it is left blank. Parsed listing price shown was total monthly price 3536.",2026-04-05
silhouette-apartments-1233-n-highland-ave--606,silhouette-apartments-1233-n-highland-ave,606,https://www.apartments.com/silhouette-apartments-los-angeles-ca/7h539fy/,1,1,818,,,,2026-04-05,35,,,100,50,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Exact unit, sqft, and availability from current Apartments.com listing for floor plan C1. The listing and the matching Zillow availability table show total monthly price, not isolated base rent, so base_rent is left blank. Official Silhouette floor-plan pages confirm the corresponding 1BR plan exists and advertise an up to 8 weeks free plus 2000 look-and-lease offer on base rent, but exact unit-level concession math and lease term were not isolated, so concession fields are blank. Apartments.com shows application fee 35, parking 100 per month, and pet rent 50 per month; security deposit varies by screening and floor plan, so it is left blank. Parsed listing price shown was total monthly price 3711.",2026-04-05
silhouette-apartments-1233-n-highland-ave--303,silhouette-apartments-1233-n-highland-ave,303,https://www.apartments.com/silhouette-apartments-los-angeles-ca/7h539fy/,1,1,977,,,,2026-04-05,35,,,100,50,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Exact unit, sqft, and availability from current Apartments.com listing for floor plan L. The listing and the matching Zillow availability table show total monthly price, not isolated base rent, so base_rent is left blank. Official Silhouette floor-plan pages confirm the corresponding 1BR plan exists and advertise an up to 8 weeks free plus 2000 look-and-lease offer on base rent, but exact unit-level concession math and lease term were not isolated, so concession fields are blank. Apartments.com shows application fee 35, parking 100 per month, and pet rent 50 per month; security deposit varies by screening and floor plan, so it is left blank. Parsed listing price shown was total monthly price 3946.",2026-04-05
skyview-sunset-1511-n-fairfax-ave--NONE,skyview-sunset-1511-n-fairfax-ave,NONE,https://www.skyviewsunset.com/floorplans,,,,,,,,,,,,,,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,,,,,"No qualifying studio or 1BR units currently listed. Official Skyview Sunset floor-plan pages show S2, S3, S4 and A1 to A5 as not available in parsed HTML, and Apartments.com also shows the studio and 1BR floor plans as not available. The only live unit surfaced in parsed official content was a 2BR B1 unit #302 at 4295, which was excluded by the strict unit-type filter.",2026-04-05
smb_hollywood--0309,smb_hollywood,0309,https://www.apartments.com/smb-hollywood-los-angeles-ca/6xk8ebt/,0,1,505,2677,,12,2026-04-05,60,,,,50,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,Official SMB site exposed marketing and a remaining-availability entry point but not parsed exact unit rows. Exact qualifying unit came from Apartments.com backup. Base price shown directly. Later studio and 1BR units with May or later availability were excluded.,2026-04-05
smb_hollywood--0624,smb_hollywood,0624,https://www.apartments.com/smb-hollywood-los-angeles-ca/6xk8ebt/,0,1,505,2934,,12,2026-04-05,60,,,,50,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,Official SMB site exposed marketing and a remaining-availability entry point but not parsed exact unit rows. Exact qualifying unit came from Apartments.com backup. Base price shown directly. Later studio and 1BR units with May or later availability were excluded.,2026-04-05
smb_hollywood--0708,smb_hollywood,0708,https://www.apartments.com/smb-hollywood-los-angeles-ca/6xk8ebt/,1,1,605,3267,,12,2026-04-05,60,,,,50,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,Official SMB site exposed marketing and a remaining-availability entry point but not parsed exact unit rows. Exact qualifying unit came from Apartments.com backup. Base price shown directly. Later studio and 1BR units with May or later availability were excluded.,2026-04-05
the-avenue-hollywood-1619-n-la-brea-ave--0508,the-avenue-hollywood-1619-n-la-brea-ave,0508,https://www.apartments.com/the-avenue-hollywood-hollywood-ca/pzblp3t/,1,1,773,,,,2026-04-05,,,750,75,50,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com currently shows total monthly price 2816, not isolated base rent, so base_rent is blank. Official site lists up to 2 weeks free base rent on select units, but exact unit-level concession value was not isolated. Studios are currently shown as not available.",2026-04-05
the-avenue-hollywood-1619-n-la-brea-ave--0708,the-avenue-hollywood-1619-n-la-brea-ave,0708,https://www.apartments.com/the-avenue-hollywood-hollywood-ca/pzblp3t/,1,1,773,,,,2026-04-05,,,750,75,50,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com currently shows total monthly price 3114, not isolated base rent, so base_rent is blank. Official site lists up to 2 weeks free base rent on select units, but exact unit-level concession value was not isolated. Studios are currently shown as not available.",2026-04-05
the-avenue-hollywood-1619-n-la-brea-ave--0315,the-avenue-hollywood-1619-n-la-brea-ave,0315,https://www.apartments.com/the-avenue-hollywood-hollywood-ca/pzblp3t/,1,1,1022,,,,2026-04-05,,,750,75,50,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com currently shows total monthly price 3171, not isolated base rent, so base_rent is blank. Official site lists up to 2 weeks free base rent on select units, but exact unit-level concession value was not isolated. Studios are currently shown as not available.",2026-04-05
the-avenue-hollywood-1619-n-la-brea-ave--0215,the-avenue-hollywood-1619-n-la-brea-ave,0215,https://www.apartments.com/the-avenue-hollywood-hollywood-ca/pzblp3t/,1,1,1022,,,,2026-04-15,,,750,75,50,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com currently shows total monthly price 3046, not isolated base rent, so base_rent is blank. Official site lists up to 2 weeks free base rent on select units, but exact unit-level concession value was not isolated. Studios are currently shown as not available.",2026-04-05
the-avenue-hollywood-1619-n-la-brea-ave--0319,the-avenue-hollywood-1619-n-la-brea-ave,0319,https://www.apartments.com/the-avenue-hollywood-hollywood-ca/pzblp3t/,1,1.5,1136,,,,2026-04-05,,,1000,75,50,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com currently shows total monthly price 3054, not isolated base rent, so base_rent is blank. Official site lists up to 2 weeks free base rent on select units, but exact unit-level concession value was not isolated. Studios are currently shown as not available.",2026-04-05
the-avenue-hollywood-1619-n-la-brea-ave--0220,the-avenue-hollywood-1619-n-la-brea-ave,0220,https://www.apartments.com/the-avenue-hollywood-hollywood-ca/pzblp3t/,1,1.5,1136,,,,2026-04-05,,,1000,75,50,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com currently shows total monthly price 3161, not isolated base rent, so base_rent is blank. Official site lists up to 2 weeks free base rent on select units, but exact unit-level concession value was not isolated. Studios are currently shown as not available.",2026-04-05
the-avenue-hollywood-1619-n-la-brea-ave--0417,the-avenue-hollywood-1619-n-la-brea-ave,0417,https://www.apartments.com/the-avenue-hollywood-hollywood-ca/pzblp3t/,1,1.5,1136,,,,2026-04-05,,,1000,75,50,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com currently shows total monthly price 3173, not isolated base rent, so base_rent is blank. Official site lists up to 2 weeks free base rent on select units, but exact unit-level concession value was not isolated. Studios are currently shown as not available.",2026-04-05
the-avenue-hollywood-1619-n-la-brea-ave--0226,the-avenue-hollywood-1619-n-la-brea-ave,0226,https://www.apartments.com/the-avenue-hollywood-hollywood-ca/pzblp3t/,1,1.5,1138,,,,2026-04-05,,,1000,75,50,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com currently shows total monthly price 3114, not isolated base rent, so base_rent is blank. Official site lists up to 2 weeks free base rent on select units, but exact unit-level concession value was not isolated. Studios are currently shown as not available.",2026-04-05
the-avenue-hollywood-1619-n-la-brea-ave--0321,the-avenue-hollywood-1619-n-la-brea-ave,0321,https://www.apartments.com/the-avenue-hollywood-hollywood-ca/pzblp3t/,1,1.5,1112,,,,2026-04-05,,,1000,75,50,,unknown,yes,yes,yes,unknown,unknown,unknown,,,,,,"Apartments.com currently shows total monthly price 3132, not isolated base rent, so base_rent is blank. Official site lists up to 2 weeks free base rent on select units, but exact unit-level concession value was not isolated. Studios are currently shown as not available.",2026-04-05
